 Eloss (eV)  Int/Int(10Dq)
   1.464293   7.536558e-06
   1.465893   6.814430e-06
   1.467493   6.158831e-06
   1.469094   5.563901e-06
   1.470694   5.024267e-06
   1.472294   4.535012e-06
   1.473895   4.091631e-06
   1.475495   3.690003e-06
   1.477095   3.326360e-06
   1.478696   2.997258e-06
   1.480296   2.699550e-06
   1.481896   2.430362e-06
   1.483497   2.187070e-06
   1.485097   1.967283e-06
   1.486697   1.768818e-06
   1.488298   1.589688e-06
   1.489898   1.428081e-06
   1.491498   1.282349e-06
   1.493099   1.150991e-06
   1.494699   1.032642e-06
   1.496299   9.260621e-07
   1.497900   8.301234e-07
   1.499500   7.438022e-07
   1.501100   6.661693e-07
   1.502701   5.963814e-07
   1.504301   5.336738e-07
   1.505901   4.773533e-07
   1.507502   4.267920e-07
   1.509102   3.814213e-07
   1.510702   3.407265e-07
   1.512302   3.042420e-07
   1.513903   2.715468e-07
   1.515503   2.422605e-07
   1.517103   2.160393e-07
   1.518704   1.925730e-07
   1.520304   1.715814e-07
   1.521904   1.528119e-07
   1.523505   1.360369e-07
   1.525105   1.210510e-07
   1.526705   1.076694e-07
   1.528306   9.572572e-08
   1.529906   8.507016e-08
   1.531506   7.556804e-08
   1.533107   6.709828e-08
   1.534707   5.955208e-08
   1.536307   5.283172e-08
   1.537908   4.684949e-08
   1.539508   4.152669e-08
   1.541108   3.679273e-08
   1.542709   3.258435e-08
   1.544309   2.884486e-08
   1.545909   2.552349e-08
   1.547510   2.257481e-08
   1.549110   1.995815e-08
   1.550710   1.763717e-08
   1.552310   1.557936e-08
   1.553911   1.375571e-08
   1.555511   1.214027e-08
   1.557111   1.070992e-08
   1.558712   9.444006e-09
   1.560312   8.324125e-09
   1.561912   7.333872e-09
   1.563513   6.458628e-09
   1.565113   5.685381e-09
   1.566713   5.002547e-09
   1.568314   4.399822e-09
   1.569914   3.868043e-09
   1.571514   3.399068e-09
   1.573115   2.985662e-09
   1.574715   2.621403e-09
   1.576315   2.300590e-09
   1.577916   2.018166e-09
   1.579516   1.769648e-09
